dataset,subject,num_models,fit_seed,surrogate,surrogate_seed
ds004621,5,1,2,none,0
ds004621,5,1,2,phase,100005
ds004621,5,2,0,none,0
ds004621,5,2,0,phase,100005
ds004621,5,2,1,none,0
ds004621,5,2,1,phase,100005
ds004621,5,2,2,none,0
ds004621,5,2,2,phase,100005
ds004621,5,3,0,none,0
ds004621,5,3,0,phase,100005
ds004621,5,3,1,none,0
ds004621,5,3,1,phase,100005
ds004621,5,3,2,none,0
ds004621,5,3,2,phase,100005
ds004621,5,4,0,none,0
ds004621,5,4,0,phase,100005
ds004621,5,4,1,none,0
ds004621,5,4,1,phase,100005
ds004621,5,4,2,none,0
ds004621,5,4,2,phase,100005
ds004621,5,5,0,none,0
ds004621,5,5,0,phase,100005
ds004621,5,5,1,none,0
ds004621,5,5,1,phase,100005
ds004621,5,5,2,none,0
ds004621,5,5,2,phase,100005
ds004621,5,6,0,none,0
ds004621,5,6,0,phase,100005
ds004621,5,6,1,none,0
ds004621,5,6,1,phase,100005
ds004621,5,6,2,none,0
ds004621,5,6,2,phase,100005
ds004621,5,7,0,none,0
ds004621,5,7,0,phase,100005
ds004621,5,7,1,none,0
ds004621,5,7,1,phase,100005
ds004621,5,7,2,none,0
ds004621,5,7,2,phase,100005
ds004621,5,8,0,none,0
ds004621,5,8,0,phase,100005
ds004621,5,8,1,none,0
ds004621,5,8,1,phase,100005
ds004621,5,8,2,none,0
ds004621,5,8,2,phase,100005
ds004621,5,9,0,none,0
ds004621,5,9,0,phase,100005
ds004621,5,9,1,none,0
ds004621,5,9,1,phase,100005
ds004621,5,9,2,none,0
ds004621,5,9,2,phase,100005
ds004621,5,10,0,none,0
ds004621,5,10,0,phase,100005
ds004621,5,10,1,none,0
ds004621,5,10,1,phase,100005
ds004621,5,10,2,none,0
ds004621,5,10,2,phase,100005
ds004621,6,1,0,none,0
ds004621,6,1,0,phase,100006
ds004621,6,1,1,none,0
ds004621,6,1,1,phase,100006
ds004621,6,1,2,none,0
ds004621,6,1,2,phase,100006
ds004621,6,2,0,none,0
ds004621,6,2,0,phase,100006
ds004621,6,2,1,none,0
ds004621,6,2,1,phase,100006
ds004621,6,2,2,none,0
ds004621,6,2,2,phase,100006
ds004621,6,3,0,none,0
ds004621,6,3,0,phase,100006
ds004621,6,3,1,none,0
ds004621,6,3,1,phase,100006
ds004621,6,3,2,none,0
ds004621,6,3,2,phase,100006
ds004621,6,4,0,none,0
ds004621,6,4,0,phase,100006
ds004621,6,4,1,none,0
ds004621,6,4,1,phase,100006
ds004621,6,4,2,none,0
ds004621,6,4,2,phase,100006
ds004621,6,5,0,none,0
ds004621,6,5,0,phase,100006
ds004621,6,5,1,none,0
ds004621,6,5,1,phase,100006
ds004621,6,5,2,none,0
ds004621,6,5,2,phase,100006
ds004621,6,6,0,none,0
ds004621,6,6,0,phase,100006
ds004621,6,6,1,none,0
ds004621,6,6,1,phase,100006
ds004621,6,6,2,none,0
ds004621,6,6,2,phase,100006
ds004621,6,7,0,none,0
ds004621,6,7,0,phase,100006
ds004621,6,7,1,none,0
ds004621,6,7,1,phase,100006
ds004621,6,7,2,none,0
ds004621,6,7,2,phase,100006
ds004621,6,8,0,none,0
ds004621,6,8,0,phase,100006
ds004621,6,8,1,none,0
ds004621,6,8,1,phase,100006
ds004621,6,8,2,none,0
ds004621,6,8,2,phase,100006
ds004621,6,9,0,none,0
ds004621,6,9,0,phase,100006
ds004621,6,9,1,none,0
ds004621,6,9,1,phase,100006
ds004621,6,9,2,none,0
ds004621,6,9,2,phase,100006
ds004621,6,10,0,none,0
ds004621,6,10,0,phase,100006
ds004621,6,10,1,none,0
ds004621,6,10,1,phase,100006
ds004621,6,10,2,none,0
ds004621,6,10,2,phase,100006
ds004621,7,1,0,none,0
ds004621,7,1,0,phase,100007
ds004621,7,1,1,none,0
ds004621,7,1,1,phase,100007
ds004621,7,1,2,none,0
ds004621,7,1,2,phase,100007
ds004621,7,2,0,none,0
ds004621,7,2,0,phase,100007
ds004621,7,2,1,none,0
ds004621,7,2,1,phase,100007
ds004621,7,2,2,none,0
ds004621,7,2,2,phase,100007
ds004621,7,3,0,none,0
ds004621,7,3,0,phase,100007
ds004621,7,3,1,none,0
ds004621,7,3,1,phase,100007
ds004621,7,3,2,none,0
ds004621,7,3,2,phase,100007
ds004621,7,4,0,none,0
ds004621,7,4,0,phase,100007
ds004621,7,4,1,none,0
ds004621,7,4,1,phase,100007
ds004621,7,4,2,none,0
ds004621,7,4,2,phase,100007
ds004621,7,5,0,none,0
ds004621,7,5,0,phase,100007
ds004621,7,5,1,none,0
ds004621,7,5,1,phase,100007
ds004621,7,5,2,none,0
ds004621,7,5,2,phase,100007
ds004621,7,6,0,none,0
ds004621,7,6,0,phase,100007
ds004621,7,6,1,none,0
ds004621,7,6,1,phase,100007
ds004621,7,6,2,none,0
ds004621,7,6,2,phase,100007
ds004621,7,7,0,none,0
ds004621,7,7,0,phase,100007
ds004621,7,7,1,none,0
ds004621,7,7,1,phase,100007
ds004621,7,7,2,none,0
ds004621,7,7,2,phase,100007
ds004621,7,8,0,none,0
ds004621,7,8,0,phase,100007
ds004621,7,8,1,none,0
ds004621,7,8,1,phase,100007
ds004621,7,8,2,none,0
ds004621,7,8,2,phase,100007
ds004621,7,9,0,none,0
ds004621,7,9,0,phase,100007
ds004621,7,9,1,none,0
ds004621,7,9,1,phase,100007
ds004621,7,9,2,none,0
ds004621,7,9,2,phase,100007
ds004621,7,10,0,none,0
ds004621,7,10,0,phase,100007
ds004621,7,10,1,none,0
ds004621,7,10,1,phase,100007
ds004621,7,10,2,none,0
ds004621,7,10,2,phase,100007
ds004621,8,1,0,none,0
ds004621,8,1,0,phase,100008
ds004621,8,1,1,none,0
ds004621,8,1,1,phase,100008
ds004621,8,1,2,none,0
ds004621,8,1,2,phase,100008
ds004621,8,2,0,none,0
ds004621,8,2,0,phase,100008
ds004621,8,2,1,none,0
ds004621,8,2,1,phase,100008
ds004621,8,2,2,none,0
ds004621,8,2,2,phase,100008
ds004621,8,3,0,none,0
ds004621,8,3,0,phase,100008
ds004621,8,3,1,none,0
ds004621,8,3,1,phase,100008
ds004621,8,3,2,none,0
ds004621,8,3,2,phase,100008
ds004621,8,4,0,none,0
ds004621,8,4,0,phase,100008
ds004621,8,4,1,none,0
ds004621,8,4,1,phase,100008
ds004621,8,4,2,none,0
ds004621,8,4,2,phase,100008
ds004621,8,5,0,none,0
ds004621,8,5,0,phase,100008
ds004621,8,5,1,none,0
ds004621,8,5,1,phase,100008
ds004621,8,5,2,none,0
ds004621,8,5,2,phase,100008
ds004621,8,6,0,none,0
ds004621,8,6,0,phase,100008
ds004621,8,6,1,none,0
ds004621,8,6,1,phase,100008
ds004621,8,6,2,none,0
ds004621,8,6,2,phase,100008
ds004621,8,7,0,none,0
ds004621,8,7,0,phase,100008
ds004621,8,7,1,none,0
ds004621,8,7,1,phase,100008
ds004621,8,7,2,none,0
ds004621,8,7,2,phase,100008
ds004621,8,8,0,none,0
ds004621,8,8,0,phase,100008
ds004621,8,8,1,none,0
ds004621,8,8,1,phase,100008
ds004621,8,8,2,none,0
ds004621,8,8,2,phase,100008
ds004621,8,9,0,none,0
ds004621,8,9,0,phase,100008
ds004621,8,9,1,none,0
ds004621,8,9,1,phase,100008
ds004621,8,9,2,none,0
ds004621,8,9,2,phase,100008
ds004621,8,10,0,none,0
ds004621,8,10,0,phase,100008
ds004621,8,10,1,none,0
ds004621,8,10,1,phase,100008
ds004621,8,10,2,none,0
ds004621,8,10,2,phase,100008
ds004621,9,1,0,none,0
ds004621,9,1,0,phase,100009
ds004621,9,1,1,none,0
ds004621,9,1,1,phase,100009
ds004621,9,1,2,none,0
ds004621,9,1,2,phase,100009
ds004621,9,2,0,none,0
ds004621,9,2,0,phase,100009
ds004621,9,2,1,none,0
ds004621,9,2,1,phase,100009
ds004621,9,2,2,none,0
ds004621,9,2,2,phase,100009
ds004621,9,3,0,none,0
ds004621,9,3,0,phase,100009
ds004621,9,3,1,none,0
ds004621,9,3,1,phase,100009
ds004621,9,3,2,none,0
ds004621,9,3,2,phase,100009
ds004621,9,4,0,none,0
ds004621,9,4,0,phase,100009
ds004621,9,4,1,none,0
ds004621,9,4,1,phase,100009
ds004621,9,4,2,none,0
ds004621,9,4,2,phase,100009
ds004621,9,5,0,none,0
ds004621,9,5,0,phase,100009
ds004621,9,5,1,none,0
ds004621,9,5,1,phase,100009
ds004621,9,5,2,none,0
ds004621,9,5,2,phase,100009
ds004621,9,6,0,none,0
ds004621,9,6,0,phase,100009
ds004621,9,6,1,none,0
ds004621,9,6,1,phase,100009
ds004621,9,6,2,none,0
ds004621,9,6,2,phase,100009
ds004621,9,7,0,none,0
ds004621,9,7,0,phase,100009
ds004621,9,7,1,none,0
ds004621,9,7,1,phase,100009
ds004621,9,7,2,none,0
ds004621,9,7,2,phase,100009
ds004621,9,8,0,none,0
ds004621,9,8,0,phase,100009
ds004621,9,8,1,none,0
ds004621,9,8,1,phase,100009
ds004621,9,8,2,none,0
ds004621,9,8,2,phase,100009
ds004621,9,9,0,none,0
ds004621,9,9,0,phase,100009
ds004621,9,9,1,none,0
ds004621,9,9,1,phase,100009
ds004621,9,9,2,none,0
ds004621,9,9,2,phase,100009
ds004621,9,10,0,none,0
ds004621,9,10,0,phase,100009
ds004621,9,10,1,none,0
ds004621,9,10,1,phase,100009
ds004621,9,10,2,none,0
ds004621,9,10,2,phase,100009
ds004621,10,1,0,none,0
ds004621,10,1,0,phase,100010
ds004621,10,1,1,none,0
ds004621,10,1,1,phase,100010
ds004621,10,1,2,none,0
ds004621,10,1,2,phase,100010
ds004621,10,2,0,none,0
ds004621,10,2,0,phase,100010
ds004621,10,2,1,none,0
ds004621,10,2,1,phase,100010
ds004621,10,2,2,none,0
ds004621,10,2,2,phase,100010
ds004621,10,3,0,none,0
ds004621,10,3,0,phase,100010
ds004621,10,3,1,none,0
ds004621,10,3,1,phase,100010
ds004621,10,3,2,none,0
ds004621,10,3,2,phase,100010
ds004621,10,4,0,none,0
ds004621,10,4,0,phase,100010
ds004621,10,4,1,none,0
ds004621,10,4,1,phase,100010
ds004621,10,4,2,none,0
ds004621,10,4,2,phase,100010
ds004621,10,5,0,none,0
ds004621,10,5,0,phase,100010
ds004621,10,5,1,none,0
ds004621,10,5,1,phase,100010
ds004621,10,5,2,none,0
ds004621,10,5,2,phase,100010
ds004621,10,6,0,none,0
ds004621,10,6,0,phase,100010
ds004621,10,6,1,none,0
ds004621,10,6,1,phase,100010
ds004621,10,6,2,none,0
ds004621,10,6,2,phase,100010
ds004621,10,7,0,none,0
ds004621,10,7,0,phase,100010
ds004621,10,7,1,none,0
ds004621,10,7,1,phase,100010
ds004621,10,7,2,none,0
ds004621,10,7,2,phase,100010
ds004621,10,8,0,none,0
ds004621,10,8,0,phase,100010
ds004621,10,8,1,none,0
ds004621,10,8,1,phase,100010
ds004621,10,8,2,none,0
ds004621,10,8,2,phase,100010
ds004621,10,9,0,none,0
ds004621,10,9,0,phase,100010
ds004621,10,9,1,none,0
ds004621,10,9,1,phase,100010
ds004621,10,9,2,none,0
ds004621,10,9,2,phase,100010
ds004621,10,10,0,none,0
ds004621,10,10,0,phase,100010
ds004621,10,10,1,none,0
ds004621,10,10,1,phase,100010
ds004621,10,10,2,none,0
ds004621,10,10,2,phase,100010
ds004621,11,1,0,none,0
ds004621,11,1,0,phase,100011
ds004621,11,1,1,none,0
ds004621,11,1,1,phase,100011
ds004621,11,1,2,none,0
ds004621,11,1,2,phase,100011
ds004621,11,2,0,none,0
ds004621,11,2,0,phase,100011
ds004621,11,2,1,none,0
ds004621,11,2,1,phase,100011
ds004621,11,2,2,none,0
ds004621,11,2,2,phase,100011
ds004621,11,3,0,none,0
ds004621,11,3,0,phase,100011
ds004621,11,3,1,none,0
ds004621,11,3,1,phase,100011
ds004621,11,3,2,none,0
ds004621,11,3,2,phase,100011
ds004621,11,4,0,none,0
ds004621,11,4,0,phase,100011
ds004621,11,4,1,none,0
ds004621,11,4,1,phase,100011
ds004621,11,4,2,none,0
ds004621,11,4,2,phase,100011
ds004621,11,5,0,none,0
ds004621,11,5,0,phase,100011
ds004621,11,5,1,none,0
ds004621,11,5,1,phase,100011
ds004621,11,5,2,none,0
ds004621,11,5,2,phase,100011
ds004621,11,6,0,none,0
ds004621,11,6,0,phase,100011
ds004621,11,6,1,none,0
ds004621,11,6,1,phase,100011
ds004621,11,6,2,none,0
ds004621,11,6,2,phase,100011
ds004621,11,7,0,none,0
ds004621,11,7,0,phase,100011
ds004621,11,7,1,none,0
ds004621,11,7,1,phase,100011
ds004621,11,7,2,none,0
ds004621,11,7,2,phase,100011
ds004621,11,8,0,none,0
ds004621,11,8,0,phase,100011
ds004621,11,8,1,none,0
ds004621,11,8,1,phase,100011
ds004621,11,8,2,none,0
ds004621,11,8,2,phase,100011
ds004621,11,9,0,none,0
ds004621,11,9,0,phase,100011
ds004621,11,9,1,none,0
ds004621,11,9,1,phase,100011
ds004621,11,9,2,none,0
ds004621,11,9,2,phase,100011
ds004621,11,10,0,none,0
ds004621,11,10,0,phase,100011
ds004621,11,10,1,none,0
ds004621,11,10,1,phase,100011
ds004621,11,10,2,none,0
ds004621,11,10,2,phase,100011
ds004621,12,1,0,none,0
ds004621,12,1,0,phase,100012
ds004621,12,1,1,none,0
ds004621,12,1,1,phase,100012
ds004621,12,1,2,none,0
ds004621,12,1,2,phase,100012
ds004621,12,2,0,none,0
ds004621,12,2,0,phase,100012
ds004621,12,2,1,none,0
ds004621,12,2,1,phase,100012
ds004621,12,2,2,none,0
ds004621,12,2,2,phase,100012
ds004621,12,3,0,none,0
ds004621,12,3,0,phase,100012
ds004621,12,3,1,none,0
ds004621,12,3,1,phase,100012
ds004621,12,3,2,none,0
ds004621,12,3,2,phase,100012
ds004621,12,4,0,none,0
ds004621,12,4,0,phase,100012
ds004621,12,4,1,none,0
ds004621,12,4,1,phase,100012
ds004621,12,4,2,none,0
ds004621,12,4,2,phase,100012
ds004621,12,5,0,none,0
ds004621,12,5,0,phase,100012
ds004621,12,5,1,none,0
ds004621,12,5,1,phase,100012
ds004621,12,5,2,none,0
ds004621,12,5,2,phase,100012
ds004621,12,6,0,none,0
ds004621,12,6,0,phase,100012
ds004621,12,6,1,none,0
ds004621,12,6,1,phase,100012
ds004621,12,6,2,none,0
ds004621,12,6,2,phase,100012
ds004621,12,7,0,none,0
ds004621,12,7,0,phase,100012
ds004621,12,7,1,none,0
ds004621,12,7,1,phase,100012
ds004621,12,7,2,none,0
ds004621,12,7,2,phase,100012
ds004621,12,8,0,none,0
ds004621,12,8,0,phase,100012
ds004621,12,8,1,none,0
ds004621,12,8,1,phase,100012
ds004621,12,8,2,none,0
ds004621,12,8,2,phase,100012
ds004621,12,9,0,none,0
ds004621,12,9,0,phase,100012
ds004621,12,9,1,none,0
ds004621,12,9,1,phase,100012
ds004621,12,9,2,none,0
ds004621,12,9,2,phase,100012
ds004621,12,10,0,none,0
ds004621,12,10,0,phase,100012
ds004621,12,10,1,none,0
ds004621,12,10,1,phase,100012
ds004621,12,10,2,none,0
ds004621,12,10,2,phase,100012
ds004621,13,1,0,none,0
ds004621,13,1,0,phase,100013
ds004621,13,1,1,none,0
ds004621,13,1,1,phase,100013
ds004621,13,1,2,none,0
ds004621,13,1,2,phase,100013
ds004621,13,2,0,none,0
ds004621,13,2,0,phase,100013
ds004621,13,2,1,none,0
ds004621,13,2,1,phase,100013
ds004621,13,2,2,none,0
ds004621,13,2,2,phase,100013
ds004621,13,3,0,none,0
ds004621,13,3,0,phase,100013
ds004621,13,3,1,none,0
ds004621,13,3,1,phase,100013
ds004621,13,3,2,none,0
ds004621,13,3,2,phase,100013
ds004621,13,4,0,none,0
ds004621,13,4,0,phase,100013
ds004621,13,4,1,none,0
ds004621,13,4,1,phase,100013
ds004621,13,4,2,none,0
ds004621,13,4,2,phase,100013
ds004621,13,5,0,none,0
ds004621,13,5,0,phase,100013
ds004621,13,5,1,none,0
ds004621,13,5,1,phase,100013
ds004621,13,5,2,none,0
ds004621,13,5,2,phase,100013
ds004621,13,6,0,none,0
ds004621,13,6,0,phase,100013
ds004621,13,6,1,none,0
ds004621,13,6,1,phase,100013
ds004621,13,6,2,none,0
ds004621,13,6,2,phase,100013
ds004621,13,7,0,none,0
ds004621,13,7,0,phase,100013
ds004621,13,7,1,none,0
ds004621,13,7,1,phase,100013
ds004621,13,7,2,none,0
ds004621,13,7,2,phase,100013
ds004621,13,8,0,none,0
ds004621,13,8,0,phase,100013
ds004621,13,8,1,none,0
ds004621,13,8,1,phase,100013
ds004621,13,8,2,none,0
ds004621,13,8,2,phase,100013
ds004621,13,9,0,none,0
ds004621,13,9,0,phase,100013
ds004621,13,9,1,none,0
ds004621,13,9,1,phase,100013
ds004621,13,9,2,none,0
ds004621,13,9,2,phase,100013
ds004621,13,10,0,none,0
ds004621,13,10,0,phase,100013
ds004621,13,10,1,none,0
ds004621,13,10,1,phase,100013
ds004621,13,10,2,none,0
ds004621,13,10,2,phase,100013
ds004621,14,1,0,none,0
ds004621,14,1,0,phase,100014
ds004621,14,1,1,none,0
ds004621,14,1,1,phase,100014
ds004621,14,1,2,none,0
ds004621,14,1,2,phase,100014
ds004621,14,2,0,none,0
ds004621,14,2,0,phase,100014
ds004621,14,2,1,none,0
ds004621,14,2,1,phase,100014
ds004621,14,2,2,none,0
ds004621,14,2,2,phase,100014
ds004621,14,3,0,none,0
ds004621,14,3,0,phase,100014
ds004621,14,3,1,none,0
ds004621,14,3,1,phase,100014
ds004621,14,3,2,none,0
ds004621,14,3,2,phase,100014
ds004621,14,4,0,none,0
ds004621,14,4,0,phase,100014
ds004621,14,4,1,none,0
ds004621,14,4,1,phase,100014
ds004621,14,4,2,none,0
ds004621,14,4,2,phase,100014
ds004621,14,5,0,none,0
ds004621,14,5,0,phase,100014
ds004621,14,5,1,none,0
ds004621,14,5,1,phase,100014
ds004621,14,5,2,none,0
ds004621,14,5,2,phase,100014
ds004621,14,6,0,none,0
ds004621,14,6,0,phase,100014
ds004621,14,6,1,none,0
ds004621,14,6,1,phase,100014
ds004621,14,6,2,none,0
ds004621,14,6,2,phase,100014
ds004621,14,7,0,none,0
ds004621,14,7,0,phase,100014
ds004621,14,7,1,none,0
ds004621,14,7,1,phase,100014
ds004621,14,7,2,none,0
ds004621,14,7,2,phase,100014
ds004621,14,8,0,none,0
ds004621,14,8,0,phase,100014
ds004621,14,8,1,none,0
ds004621,14,8,1,phase,100014
ds004621,14,8,2,none,0
ds004621,14,8,2,phase,100014
ds004621,14,9,0,none,0
ds004621,14,9,0,phase,100014
ds004621,14,9,1,none,0
ds004621,14,9,1,phase,100014
ds004621,14,9,2,none,0
ds004621,14,9,2,phase,100014
ds004621,14,10,0,none,0
ds004621,14,10,0,phase,100014
ds004621,14,10,1,none,0
ds004621,14,10,1,phase,100014
ds004621,14,10,2,none,0
ds004621,14,10,2,phase,100014
ds004621,15,1,0,none,0
ds004621,15,1,0,phase,100015
ds004621,15,1,1,none,0
ds004621,15,1,1,phase,100015
ds004621,15,1,2,none,0
ds004621,15,1,2,phase,100015
ds004621,15,2,0,none,0
ds004621,15,2,0,phase,100015
ds004621,15,2,1,none,0
ds004621,15,2,1,phase,100015
ds004621,15,2,2,none,0
ds004621,15,2,2,phase,100015
ds004621,15,3,0,none,0
ds004621,15,3,0,phase,100015
ds004621,15,3,1,none,0
ds004621,15,3,1,phase,100015
ds004621,15,3,2,none,0
ds004621,15,3,2,phase,100015
ds004621,15,4,0,none,0
ds004621,15,4,0,phase,100015
ds004621,15,4,1,none,0
ds004621,15,4,1,phase,100015
ds004621,15,4,2,none,0
ds004621,15,4,2,phase,100015
ds004621,15,5,0,none,0
ds004621,15,5,0,phase,100015
ds004621,15,5,1,none,0
ds004621,15,5,1,phase,100015
ds004621,15,5,2,none,0
ds004621,15,5,2,phase,100015
ds004621,15,6,0,none,0
ds004621,15,6,0,phase,100015
ds004621,15,6,1,none,0
ds004621,15,6,1,phase,100015
ds004621,15,6,2,none,0
ds004621,15,6,2,phase,100015
ds004621,15,7,0,none,0
ds004621,15,7,0,phase,100015
ds004621,15,7,1,none,0
ds004621,15,7,1,phase,100015
ds004621,15,7,2,none,0
ds004621,15,7,2,phase,100015
ds004621,15,8,0,none,0
ds004621,15,8,0,phase,100015
ds004621,15,8,1,none,0
ds004621,15,8,1,phase,100015
ds004621,15,8,2,none,0
ds004621,15,8,2,phase,100015
ds004621,15,9,0,none,0
ds004621,15,9,0,phase,100015
ds004621,15,9,1,none,0
ds004621,15,9,1,phase,100015
ds004621,15,9,2,none,0
ds004621,15,9,2,phase,100015
ds004621,15,10,0,none,0
ds004621,15,10,0,phase,100015
ds004621,15,10,1,none,0
ds004621,15,10,1,phase,100015
ds004621,15,10,2,none,0
ds004621,15,10,2,phase,100015
ds004621,16,1,0,none,0
ds004621,16,1,0,phase,100016
ds004621,16,1,1,none,0
ds004621,16,1,1,phase,100016
ds004621,16,1,2,none,0
ds004621,16,1,2,phase,100016
ds004621,16,2,0,none,0
ds004621,16,2,0,phase,100016
ds004621,16,2,1,none,0
ds004621,16,2,1,phase,100016
ds004621,16,2,2,none,0
ds004621,16,2,2,phase,100016
ds004621,16,3,0,none,0
ds004621,16,3,0,phase,100016
ds004621,16,3,1,none,0
ds004621,16,3,1,phase,100016
ds004621,16,3,2,none,0
ds004621,16,3,2,phase,100016
ds004621,16,4,0,none,0
ds004621,16,4,0,phase,100016
ds004621,16,4,1,none,0
ds004621,16,4,1,phase,100016
ds004621,16,4,2,none,0
ds004621,16,4,2,phase,100016
ds004621,16,5,0,none,0
ds004621,16,5,0,phase,100016
ds004621,16,5,1,none,0
ds004621,16,5,1,phase,100016
ds004621,16,5,2,none,0
ds004621,16,5,2,phase,100016
ds004621,16,6,0,none,0
ds004621,16,6,0,phase,100016
ds004621,16,6,1,none,0
ds004621,16,6,1,phase,100016
ds004621,16,6,2,none,0
ds004621,16,6,2,phase,100016
ds004621,16,7,0,none,0
ds004621,16,7,0,phase,100016
ds004621,16,7,1,none,0
ds004621,16,7,1,phase,100016
ds004621,16,7,2,none,0
ds004621,16,7,2,phase,100016
ds004621,16,8,0,none,0
ds004621,16,8,0,phase,100016
ds004621,16,8,1,none,0
ds004621,16,8,1,phase,100016
ds004621,16,8,2,none,0
ds004621,16,8,2,phase,100016
ds004621,16,9,0,none,0
ds004621,16,9,0,phase,100016
ds004621,16,9,1,none,0
ds004621,16,9,1,phase,100016
ds004621,16,9,2,none,0
ds004621,16,9,2,phase,100016
ds004621,16,10,0,none,0
ds004621,16,10,0,phase,100016
ds004621,16,10,1,none,0
ds004621,16,10,1,phase,100016
ds004621,16,10,2,none,0
ds004621,16,10,2,phase,100016
ds004621,17,1,0,none,0
ds004621,17,1,0,phase,100017
ds004621,17,1,1,none,0
ds004621,17,1,1,phase,100017
ds004621,17,1,2,none,0
ds004621,17,1,2,phase,100017
ds004621,17,2,0,none,0
ds004621,17,2,0,phase,100017
ds004621,17,2,1,none,0
ds004621,17,2,1,phase,100017
ds004621,17,2,2,none,0
ds004621,17,2,2,phase,100017
ds004621,17,3,0,none,0
ds004621,17,3,0,phase,100017
ds004621,17,3,1,none,0
ds004621,17,3,1,phase,100017
ds004621,17,3,2,none,0
ds004621,17,3,2,phase,100017
ds004621,17,4,0,none,0
ds004621,17,4,0,phase,100017
ds004621,17,4,1,none,0
ds004621,17,4,1,phase,100017
ds004621,17,4,2,none,0
ds004621,17,4,2,phase,100017
ds004621,17,5,0,none,0
ds004621,17,5,0,phase,100017
ds004621,17,5,1,none,0
ds004621,17,5,1,phase,100017
ds004621,17,5,2,none,0
ds004621,17,5,2,phase,100017
ds004621,17,6,0,none,0
ds004621,17,6,0,phase,100017
ds004621,17,6,1,none,0
ds004621,17,6,1,phase,100017
ds004621,17,6,2,none,0
ds004621,17,6,2,phase,100017
ds004621,17,7,0,none,0
ds004621,17,7,0,phase,100017
ds004621,17,7,1,none,0
ds004621,17,7,1,phase,100017
ds004621,17,7,2,none,0
ds004621,17,7,2,phase,100017
ds004621,17,8,0,none,0
ds004621,17,8,0,phase,100017
ds004621,17,8,1,none,0
ds004621,17,8,1,phase,100017
ds004621,17,8,2,none,0
ds004621,17,8,2,phase,100017
ds004621,17,9,0,none,0
ds004621,17,9,0,phase,100017
ds004621,17,9,1,none,0
ds004621,17,9,1,phase,100017
ds004621,17,9,2,none,0
ds004621,17,9,2,phase,100017
ds004621,17,10,0,none,0
ds004621,17,10,0,phase,100017
ds004621,17,10,1,none,0
ds004621,17,10,1,phase,100017
ds004621,17,10,2,none,0
ds004621,17,10,2,phase,100017
ds004621,18,1,0,none,0
ds004621,18,1,0,phase,100018
ds004621,18,1,1,none,0
ds004621,18,1,1,phase,100018
ds004621,18,1,2,none,0
ds004621,18,1,2,phase,100018
ds004621,18,2,0,none,0
ds004621,18,2,0,phase,100018
ds004621,18,2,1,none,0
ds004621,18,2,1,phase,100018
ds004621,18,2,2,none,0
ds004621,18,2,2,phase,100018
ds004621,18,3,0,none,0
ds004621,18,3,0,phase,100018
ds004621,18,3,1,none,0
ds004621,18,3,1,phase,100018
ds004621,18,3,2,none,0
ds004621,18,3,2,phase,100018
ds004621,18,4,0,none,0
ds004621,18,4,0,phase,100018
ds004621,18,4,1,none,0
ds004621,18,4,1,phase,100018
ds004621,18,4,2,none,0
ds004621,18,4,2,phase,100018
ds004621,18,5,0,none,0
ds004621,18,5,0,phase,100018
ds004621,18,5,1,none,0
ds004621,18,5,1,phase,100018
ds004621,18,5,2,none,0
ds004621,18,5,2,phase,100018
ds004621,18,6,0,none,0
ds004621,18,6,0,phase,100018
ds004621,18,6,1,none,0
ds004621,18,6,1,phase,100018
ds004621,18,6,2,none,0
ds004621,18,6,2,phase,100018
ds004621,18,7,0,none,0
ds004621,18,7,0,phase,100018
ds004621,18,7,1,none,0
ds004621,18,7,1,phase,100018
ds004621,18,7,2,none,0
ds004621,18,7,2,phase,100018
ds004621,18,8,0,none,0
ds004621,18,8,0,phase,100018
ds004621,18,8,1,none,0
ds004621,18,8,1,phase,100018
ds004621,18,8,2,none,0
ds004621,18,8,2,phase,100018
ds004621,18,9,0,none,0
ds004621,18,9,0,phase,100018
ds004621,18,9,1,none,0
ds004621,18,9,1,phase,100018
ds004621,18,9,2,none,0
ds004621,18,9,2,phase,100018
ds004621,18,10,0,none,0
ds004621,18,10,0,phase,100018
ds004621,18,10,1,none,0
ds004621,18,10,1,phase,100018
ds004621,18,10,2,none,0
ds004621,18,10,2,phase,100018
ds004621,19,1,0,none,0
ds004621,19,1,0,phase,100019
ds004621,19,1,1,none,0
ds004621,19,1,1,phase,100019
ds004621,19,1,2,none,0
ds004621,19,1,2,phase,100019
ds004621,19,2,0,none,0
ds004621,19,2,0,phase,100019
ds004621,19,2,1,none,0
ds004621,19,2,1,phase,100019
ds004621,19,2,2,none,0
ds004621,19,2,2,phase,100019
ds004621,19,3,0,none,0
ds004621,19,3,0,phase,100019
ds004621,19,3,1,none,0
ds004621,19,3,1,phase,100019
ds004621,19,3,2,none,0
ds004621,19,3,2,phase,100019
ds004621,19,4,0,none,0
ds004621,19,4,0,phase,100019
ds004621,19,4,1,none,0
ds004621,19,4,1,phase,100019
ds004621,19,4,2,none,0
ds004621,19,4,2,phase,100019
ds004621,19,5,0,none,0
ds004621,19,5,0,phase,100019
ds004621,19,5,1,none,0
ds004621,19,5,1,phase,100019
ds004621,19,5,2,none,0
ds004621,19,5,2,phase,100019
ds004621,19,6,0,none,0
ds004621,19,6,0,phase,100019
ds004621,19,6,1,none,0
ds004621,19,6,1,phase,100019
ds004621,19,6,2,none,0
ds004621,19,6,2,phase,100019
ds004621,19,7,0,none,0
